Flight_ID,Flight_Date,Airline_ID,Aircraft_ID,Origin_Airport_ID,Destination_Airport_ID,Scheduled_Departure,Actual_Departure,Delay_Minutes,Delay_Reason,Status,Flight_Duration_Min,Distance_KM,Seat_Capacity,Passengers,Base_Fare_USD,Revenue_USD,Load_Factor_%,Season
FL03198,2023-02-16,AL009,AC023,AP007,AP020,2023-02-16 14:15:00,2023-02-16 14:28:00,13.0,Technical,Delayed,104,918,180,135,91.0,12285,75.0,Winter
FL03199,2023-04-13,AL007,AC023,AP017,AP021,2023-04-13 19:15:00,2023-04-13 21:14:00,119.0,Security,Delayed,338,4558,180,163,217.0,35371,90.55555555555556,Spring
FL03200,2025-06-20,AL007,AC029,AP021,AP006,2025-06-20 10:30:00,2025-06-20 13:25:00,175.0,Air Traffic,Severely Delayed,516,3763,220,169,597.0,100893,76.81818181818181,Summer
FL03201,2023-06-25,AL004,AC010,AP029,AP006,2023-06-25 08:45:00,2023-06-25 08:50:00,5.0,Air Traffic,Delayed,182,1585,396,254,632.0,160528,64.14141414141415,Summer
FL03202,2024-05-05,AL004,AC010,AP025,AP023,2024-05-05 21:30:00,2024-05-05 21:40:00,10.0,Late Aircraft,Delayed,355,2309,396,298,112.0,33376,75.25252525252525,Spring
FL03203,2025-08-19,AL010,AC020,AP016,AP005,2025-08-19 19:00:00,2025-08-19 19:11:00,11.0,Air Traffic,Delayed,414,1819,396,319,600.0,191400,80.55555555555556,Summer
FL03204,2023-07-23,AL009,AC030,AP021,AP024,2023-07-23 18:30:00,2023-07-23 18:35:00,5.0,Technical,Delayed,386,7756,325,248,630.0,156240,76.3076923076923,Summer
FL03205,2023-03-18,AL002,AC025,AP005,AP012,2023-03-18 06:15:00,2023-03-18 07:38:00,83.0,Crew,Delayed,318,6527,296,247,130.0,32110,83.44594594594594,Spring
FL03206,2025-12-14,AL005,AC019,AP018,AP005,2025-12-14 08:45:00,2025-12-14 08:46:00,1.0,Air Traffic,Delayed,108,3557,296,267,591.0,157797,90.2027027027027,Winter
FL03207,2023-10-20,AL007,AC010,AP019,AP005,2023-10-20 17:45:00,2023-10-20 17:47:00,2.0,Technical,Delayed,355,6911,396,392,299.0,117208,98.989898989899,Autumn
FL03208,2023-09-19,AL008,AC029,AP030,AP019,2023-09-19 11:00:00,2023-09-19 11:13:00,13.0,Security,Delayed,426,2347,220,139,600.0,83400,63.18181818181819,Autumn
FL03209,2025-05-29,AL004,AC036,AP028,AP005,2025-05-29 15:00:00,2025-05-29 17:07:00,127.0,Weather,Severely Delayed,626,3316,180,133,248.0,32984,73.88888888888889,Spring
FL03210,2023-11-01,AL003,AC025,AP017,AP005,2023-11-01 11:30:00,2023-11-01 11:43:00,13.0,Technical,Delayed,532,363,296,216,411.0,88776,72.97297297297297,Autumn
FL03211,2025-03-29,AL006,AC028,AP007,AP029,2025-03-29 08:00:00,2025-03-29 08:14:00,14.0,Late Aircraft,Delayed,195,5880,296,225,533.0,119925,76.01351351351352,Spring
FL03212,2024-04-23,AL005,AC036,AP011,AP014,2024-04-23 21:00:00,2024-04-23 21:09:00,9.0,Weather,Delayed,562,2577,180,85,133.0,11305,47.22222222222222,Spring
FL03213,2023-06-23,AL010,AC008,AP027,AP006,2023-06-23 16:15:00,2023-06-23 16:15:00,0.0,No Delay,On Time,224,7192,300,240,572.0,137280,80.0,Summer
FL03214,2024-07-05,AL009,AC013,AP010,AP030,2024-07-05 15:00:00,2024-07-05 15:15:00,15.0,Weather,Delayed,92,491,325,292,129.0,37668,89.84615384615384,Summer
FL03215,2023-10-02,AL007,AC017,AP028,AP027,2023-10-02 06:30:00,2023-10-02 06:43:00,13.0,Late Aircraft,Delayed,112,7300,296,205,285.0,58425,69.25675675675676,Autumn
FL03216,2023-02-09,AL006,AC033,AP009,AP017,2023-02-09 14:30:00,2023-02-09 16:27:00,117.0,Security,Delayed,405,728,220,174,581.0,101094,79.0909090909091,Winter
FL03217,2024-01-22,AL002,AC030,AP011,AP003,2024-01-22 22:45:00,2024-01-22 22:48:00,3.0,Weather,Delayed,455,8250,325,254,406.0,103124,78.15384615384615,Winter
FL03218,2023-11-15,AL002,AC025,AP014,AP028,2023-11-15 21:00:00,2023-11-15 21:09:00,9.0,Crew,Delayed,687,4538,296,236,202.0,47672,79.72972972972973,Autumn
FL03219,2023-08-18,AL002,AC040,AP026,AP021,2023-08-18 10:15:00,2023-08-18 10:16:00,1.0,Air Traffic,Delayed,422,4133,220,158,302.0,47716,71.81818181818181,Summer
FL03220,2023-12-21,AL008,AC014,AP026,AP007,2023-12-21 19:00:00,2023-12-21 19:06:00,6.0,Technical,Delayed,583,7338,325,186,586.0,108996,57.230769230769226,Winter
FL03221,2025-04-05,AL005,AC004,AP019,AP015,2025-04-05 17:30:00,2025-04-05 19:43:00,133.0,Weather,Severely Delayed,59,6515,180,101,400.0,40400,56.11111111111112,Spring
FL03222,2024-06-14,AL009,AC030,AP026,AP012,2024-06-14 05:45:00,2024-06-14 05:57:00,12.0,Weather,Delayed,296,4648,325,284,513.0,145692,87.38461538461539,Summer
FL03223,2024-04-12,AL004,AC018,AP027,AP003,2024-04-12 12:30:00,2024-04-12 12:46:00,16.0,Security,Delayed,556,5856,189,162,515.0,83430,85.71428571428571,Spring
FL03224,2023-07-06,AL007,AC019,AP008,AP027,2023-07-06 06:45:00,2023-07-06 06:49:00,4.0,Air Traffic,Delayed,408,6663,296,241,335.0,80735,81.41891891891892,Summer
FL03225,2025-07-25,AL007,AC005,AP011,AP016,2025-07-25 11:15:00,2025-07-25 11:27:00,12.0,Air Traffic,Delayed,434,6780,325,276,269.0,74244,84.92307692307692,Summer
FL03226,2023-02-26,AL001,AC027,AP023,AP008,2023-02-26 11:30:00,2023-02-26 11:34:00,4.0,Security,Delayed,278,655,325,196,462.0,90552,60.30769230769231,Winter
FL03227,2025-06-07,AL006,AC015,AP001,AP009,2025-06-07 10:30:00,2025-06-07 10:44:00,14.0,Late Aircraft,Delayed,244,3189,396,311,80.0,24880,78.53535353535354,Summer
FL03228,2025-07-31,AL006,AC022,AP001,AP007,2025-07-31 21:15:00,2025-07-31 21:17:00,2.0,Air Traffic,Delayed,613,8060,300,297,422.0,125334,99.0,Summer
FL03229,2024-05-27,AL003,AC008,AP030,AP006,2024-05-27 18:15:00,2024-05-27 20:34:00,139.0,Late Aircraft,Severely Delayed,166,6228,300,240,280.0,67200,80.0,Spring
FL03230,2024-08-02,AL004,AC010,AP008,AP010,2024-08-02 08:30:00,2024-08-02 10:36:00,126.0,Crew,Severely Delayed,340,7110,396,310,323.0,100130,78.28282828282829,Summer
FL03231,2024-07-10,AL006,AC024,AP004,AP013,2024-07-10 18:15:00,2024-07-10 18:20:00,5.0,Crew,Cancelled,497,2874,296,0,108.0,0,0.0,Summer
FL03232,2024-01-23,AL003,AC036,AP012,AP010,2024-01-23 12:30:00,2024-01-23 12:36:00,6.0,Security,Delayed,266,8081,180,133,493.0,65569,73.88888888888889,Winter
FL03233,2024-12-14,AL002,AC016,AP028,AP023,2024-12-14 08:15:00,2024-12-14 08:24:00,9.0,Air Traffic,Delayed,105,1694,189,124,258.0,31992,65.60846560846561,Winter
FL03234,2024-07-04,AL003,AC031,AP018,AP005,2024-07-04 10:00:00,2024-07-04 10:15:00,15.0,Security,Delayed,432,4195,300,230,376.0,86480,76.66666666666667,Summer
FL03235,2024-04-14,AL007,AC040,AP013,AP002,2024-04-14 15:30:00,2024-04-14 15:44:00,14.0,Crew,Delayed,129,2867,220,146,570.0,83220,66.36363636363637,Spring
FL03236,2025-05-11,AL003,AC020,AP015,AP006,2025-05-11 10:00:00,2025-05-11 10:11:00,11.0,Crew,Delayed,425,1924,396,272,282.0,76704,68.68686868686868,Spring
FL03237,2024-03-22,AL002,AC007,AP013,AP021,2024-03-22 19:30:00,2024-03-22 19:37:00,7.0,Weather,Delayed,160,3023,300,272,145.0,39440,90.66666666666666,Spring
FL03238,2024-05-24,AL007,AC003,AP014,AP024,2024-05-24 15:00:00,2024-05-24 15:10:00,10.0,Late Aircraft,Delayed,139,6738,396,350,103.0,36050,88.38383838383838,Spring
FL03239,2023-05-19,AL005,AC020,AP009,AP005,2023-05-19 11:00:00,2023-05-19 11:14:00,14.0,Technical,Delayed,403,7201,396,244,248.0,60512,61.61616161616161,Spring
FL03240,2024-01-29,AL003,AC040,AP027,AP003,2024-01-29 16:00:00,2024-01-29 16:12:00,12.0,Technical,Delayed,356,1149,220,152,141.0,21432,69.0909090909091,Winter
FL03241,2024-11-01,AL008,AC003,AP008,AP027,2024-11-01 14:00:00,2024-11-01 14:12:00,12.0,Security,Delayed,235,1416,396,300,318.0,95400,75.75757575757575,Autumn
FL03242,2023-05-11,AL008,AC035,AP005,AP011,2023-05-11 17:45:00,2023-05-11 19:56:00,131.0,Late Aircraft,Severely Delayed,699,2620,189,140,245.0,34300,74.07407407407408,Spring
FL03243,2024-07-18,AL003,AC038,AP023,AP003,2024-07-18 21:45:00,2024-07-18 23:44:00,119.0,Late Aircraft,Delayed,135,1698,189,153,260.0,39780,80.95238095238095,Summer
FL03244,2023-12-06,AL007,AC022,AP011,AP002,2023-12-06 05:45:00,2023-12-06 05:56:00,11.0,Security,Delayed,585,1466,300,212,194.0,41128,70.66666666666667,Winter
FL03245,2024-12-12,AL006,AC019,AP006,AP013,2024-12-12 07:00:00,2024-12-12 07:09:00,9.0,Weather,Delayed,658,5752,296,231,537.0,124047,78.04054054054053,Winter
FL03246,2023-08-15,AL005,AC011,AP027,AP011,2023-08-15 10:30:00,2023-08-15 10:37:00,7.0,Late Aircraft,Delayed,452,7948,300,269,412.0,110828,89.66666666666666,Summer
FL03247,2024-03-31,AL006,AC007,AP010,AP003,2024-03-31 06:45:00,2024-03-31 09:37:00,172.0,Air Traffic,Severely Delayed,708,5393,300,199,155.0,30845,66.33333333333333,Spring
FL03248,2023-08-12,AL010,AC005,AP030,AP018,2023-08-12 06:45:00,2023-08-12 06:52:00,7.0,Security,Delayed,329,3692,325,210,624.0,131040,64.61538461538461,Summer
FL03249,2025-10-16,AL002,AC035,AP026,AP010,2025-10-16 21:00:00,2025-10-16 21:03:00,3.0,Air Traffic,Delayed,55,2876,189,140,350.0,49000,74.07407407407408,Autumn
FL03250,2025-01-06,AL005,AC032,AP027,AP023,2025-01-06 21:30:00,2025-01-06 21:35:00,5.0,Air Traffic,Delayed,559,6072,396,368,489.0,179952,92.92929292929291,Winter
FL03251,2024-09-07,AL005,AC006,AP015,AP008,2024-09-07 22:45:00,2024-09-07 22:50:00,5.0,Air Traffic,Delayed,68,2233,300,297,360.0,106920,99.0,Autumn
FL03252,2025-02-10,AL004,AC018,AP008,AP030,2025-02-10 05:45:00,2025-02-10 05:50:00,5.0,Late Aircraft,Delayed,561,2352,189,160,572.0,91520,84.65608465608466,Winter
FL03253,2024-08-16,AL001,AC039,AP028,AP022,2024-08-16 21:15:00,2024-08-16 21:25:00,10.0,Weather,Delayed,464,1681,300,216,93.0,20088,72.0,Summer
FL03254,2023-12-17,AL004,AC013,AP019,AP028,2023-12-17 07:45:00,2023-12-17 07:53:00,8.0,Late Aircraft,Delayed,639,6880,325,268,531.0,142308,82.46153846153847,Winter
FL03255,2023-01-22,AL006,AC007,AP020,AP027,2023-01-22 18:00:00,2023-01-22 18:29:00,29.0,Air Traffic,Delayed,454,2272,300,263,276.0,72588,87.66666666666667,Winter
FL03256,2023-07-19,AL009,AC025,AP024,AP023,2023-07-19 15:45:00,2023-07-19 16:16:00,31.0,Crew,Delayed,643,1484,296,211,323.0,68153,71.28378378378379,Summer
FL03257,2025-06-05,AL002,AC010,AP017,AP008,2025-06-05 09:30:00,2025-06-05 09:34:00,4.0,Late Aircraft,Delayed,665,7951,396,290,599.0,173710,73.23232323232324,Summer
FL03258,2025-06-04,AL008,AC030,AP030,AP014,2025-06-04 07:45:00,2025-06-04 10:20:00,155.0,Technical,Severely Delayed,224,6920,325,239,338.0,80782,73.53846153846155,Summer
FL03259,2025-05-28,AL005,AC031,AP026,AP002,2025-05-28 16:00:00,2025-05-28 16:04:00,4.0,Late Aircraft,Delayed,243,7849,300,168,394.0,66192,56.00000000000001,Spring
FL03260,2025-11-22,AL005,AC011,AP011,AP002,2025-11-22 07:00:00,2025-11-22 07:07:00,7.0,Late Aircraft,Delayed,543,4042,300,287,421.0,120827,95.66666666666669,Autumn
FL03261,2024-12-17,AL003,AC009,AP020,AP008,2024-12-17 17:15:00,2024-12-17 17:19:00,4.0,Late Aircraft,Delayed,412,7660,296,168,522.0,87696,56.75675675675676,Winter
FL03262,2025-09-18,AL003,AC038,AP001,AP008,2025-09-18 11:30:00,2025-09-18 11:44:00,14.0,Security,Delayed,223,5891,189,140,362.0,50680,74.07407407407408,Autumn
FL03263,2023-01-25,AL010,AC037,AP005,AP013,2023-01-25 10:00:00,2023-01-25 10:11:00,11.0,Air Traffic,Delayed,261,6519,220,175,149.0,26075,79.54545454545455,Winter
FL03264,2025-05-28,AL010,AC039,AP004,AP005,2025-05-28 06:15:00,2025-05-28 06:19:00,4.0,Technical,Delayed,309,4723,300,212,232.0,49184,70.66666666666667,Spring
FL03265,2024-08-19,AL009,AC004,AP028,AP005,2024-08-19 22:30:00,2024-08-20 01:06:00,156.0,Security,Severely Delayed,69,5086,180,97,250.0,24250,53.888888888888886,Summer
FL03266,2025-05-02,AL006,AC039,AP029,AP006,2025-05-02 13:15:00,2025-05-02 13:21:00,6.0,Security,Delayed,356,7916,300,203,362.0,22939,67.66666666666666,Spring
FL03267,2024-11-27,AL006,AC040,AP023,AP005,2024-11-27 22:15:00,2024-11-27 22:20:00,5.0,Weather,Delayed,89,2952,220,202,239.0,48278,91.81818181818184,Autumn
FL03268,2023-01-12,AL002,AC003,AP030,AP025,2023-01-12 22:15:00,2023-01-12 22:25:00,10.0,Crew,Delayed,60,3667,396,223,609.0,135807,56.31313131313132,Winter
FL03269,2024-11-20,AL002,AC026,AP030,AP028,2024-11-20 14:15:00,2024-11-20 14:29:00,14.0,Air Traffic,Delayed,468,1772,189,163,590.0,96170,86.24338624338624,Autumn
FL03270,2025-07-21,AL008,AC032,AP009,AP005,2025-07-21 06:45:00,2025-07-21 06:51:00,6.0,Air Traffic,Delayed,389,5536,396,329,94.0,30926,83.08080808080808,Summer
FL03271,2024-03-07,AL002,AC005,AP026,AP010,2024-03-07 11:15:00,2024-03-07 11:15:00,0.0,No Delay,On Time,199,7954,325,177,613.0,108501,54.46153846153846,Spring
FL03272,2023-07-21,AL005,AC003,AP022,AP024,2023-07-21 12:30:00,2023-07-21 12:45:00,15.0,Security,Delayed,230,6891,396,322,350.0,112700,81.31313131313132,Summer
FL03273,2023-10-10,AL005,AC001,AP016,AP030,2023-10-10 12:00:00,2023-10-10 12:13:00,13.0,Technical,Delayed,191,8257,325,221,637.0,140777,68.0,Autumn
FL03274,2025-05-31,AL006,AC008,AP008,AP020,2025-05-31 08:45:00,2025-05-31 08:51:00,6.0,Technical,Delayed,98,4188,300,256,132.0,33792,85.33333333333334,Spring
FL03275,2023-07-02,AL002,AC021,AP019,AP008,2023-07-02 14:00:00,2023-07-02 14:07:00,7.0,Technical,Delayed,516,2563,325,239,90.0,21510,73.53846153846155,Summer
FL03276,2025-11-24,AL006,AC001,AP003,AP027,2025-11-24 16:00:00,2025-11-24 16:13:00,13.0,Security,Delayed,319,4095,325,219,250.0,54750,67.38461538461539,Autumn
FL03277,2024-11-01,AL006,AC040,AP015,AP017,2024-11-01 20:30:00,2024-11-01 20:36:00,6.0,Air Traffic,Delayed,702,3925,220,173,526.0,90998,78.63636363636364,Autumn
FL03278,2024-11-19,AL006,AC010,AP003,AP002,2024-11-19 22:15:00,2024-11-19 22:18:00,3.0,Weather,Delayed,590,1408,396,392,393.0,154056,98.989898989899,Autumn
FL03279,2023-06-17,AL001,AC022,AP019,AP020,2023-06-17 15:30:00,2023-06-17 18:20:00,170.0,Technical,Severely Delayed,405,6745,300,258,566.0,146028,86.0,Summer
FL03280,2025-06-16,AL003,AC038,AP018,AP025,2025-06-16 08:00:00,2025-06-16 08:09:00,9.0,Late Aircraft,Delayed,232,3037,189,132,501.0,66132,69.84126984126983,Summer
FL03281,2024-03-31,AL003,AC027,AP010,AP007,2024-03-31 20:00:00,2024-03-31 20:33:00,33.0,Crew,Delayed,414,1869,325,211,271.0,57181,64.92307692307693,Spring
FL03282,2023-09-17,AL007,AC036,AP007,AP013,2023-09-17 06:00:00,2023-09-17 08:40:00,160.0,Technical,Severely Delayed,570,3128,180,114,431.0,49134,63.33333333333333,Autumn
FL03283,2025-10-18,AL001,AC031,AP008,AP027,2025-10-18 08:00:00,2025-10-18 10:21:00,141.0,Late Aircraft,Severely Delayed,672,1646,300,201,334.0,67134,67.0,Autumn
FL03284,2025-06-02,AL001,AC039,AP026,AP024,2025-06-02 20:45:00,2025-06-02 20:53:00,8.0,Crew,Delayed,453,8227,300,157,546.0,85722,52.33333333333333,Summer
FL03285,2023-07-17,AL008,AC010,AP022,AP017,2023-07-17 18:30:00,2023-07-17 18:44:00,14.0,Crew,Delayed,55,1027,396,314,311.0,97654,79.29292929292929,Summer
FL03286,2025-01-13,AL009,AC034,AP028,AP024,2025-01-13 05:15:00,2025-01-13 07:35:00,140.0,Late Aircraft,Severely Delayed,500,2458,300,245,307.0,75215,81.66666666666667,Winter
FL03287,2023-10-06,AL002,AC008,AP013,AP018,2023-10-06 12:15:00,2023-10-06 14:18:00,123.0,Air Traffic,Severely Delayed,397,6605,300,245,472.0,115640,81.66666666666667,Autumn
FL03288,2024-09-18,AL007,AC008,AP028,AP014,2024-09-18 11:00:00,2024-09-18 12:47:00,107.0,Crew,Delayed,704,7903,300,230,267.0,61410,76.66666666666667,Autumn
FL03289,2024-04-27,AL003,AC026,AP026,AP023,2024-04-27 05:30:00,2024-04-27 05:36:00,6.0,Crew,Delayed,641,3171,189,160,113.0,18080,84.65608465608466,Spring
FL03290,2023-03-11,AL002,AC031,AP010,AP017,2023-03-11 12:00:00,2023-03-11 12:15:00,15.0,Technical,Delayed,374,6176,300,216,116.0,25056,72.0,Spring
FL03291,2024-07-10,AL001,AC019,AP021,AP001,2024-07-10 14:30:00,2024-07-10 16:56:00,146.0,Late Aircraft,Severely Delayed,88,6863,296,192,103.0,19776,64.86486486486487,Summer
FL03292,2024-07-31,AL002,AC014,AP008,AP029,2024-07-31 20:15:00,2024-07-31 21:18:00,63.0,Security,Delayed,525,3309,325,225,318.0,71550,69.23076923076923,Summer
FL03293,2024-09-18,AL002,AC010,AP009,AP029,2024-09-18 22:45:00,2024-09-18 22:59:00,14.0,Technical,Delayed,246,5276,396,293,439.0,128627,73.98989898989899,Autumn
FL03294,2023-04-25,AL003,AC029,AP006,AP019,2023-04-25 09:00:00,2023-04-25 09:07:00,7.0,Security,Delayed,69,6092,220,159,384.0,61056,72.27272727272728,Spring
FL03295,2025-02-28,AL010,AC023,AP001,AP027,2025-02-28 12:30:00,2025-02-28 12:45:00,15.0,Late Aircraft,Delayed,374,1653,180,111,437.0,48507,61.66666666666667,Winter
FL03296,2024-08-26,AL007,AC039,AP027,AP021,2024-08-26 21:30:00,2024-08-26 21:43:00,13.0,Late Aircraft,Delayed,283,682,300,178,276.0,49128,59.333333333333336,Summer
FL03297,2025-01-21,AL001,AC027,AP020,AP010,2025-01-21 13:30:00,2025-01-21 13:36:00,6.0,Technical,Delayed,452,7920,325,216,637.0,137592,66.46153846153847,Winter
FL03298,2023-01-18,AL006,AC012,AP019,AP011,2023-01-18 21:30:00,2023-01-18 21:37:00,7.0,Crew,Delayed,493,5328,189,155,362.0,48670,82.01058201058201,Winter
FL03299,2024-12-01,AL008,AC038,AP028,AP024,2024-12-01 10:30:00,2024-12-01 13:17:00,167.0,Weather,Severely Delayed,319,470,189,156,173.0,26988,82.53968253968253,Winter
FL03300,2025-05-10,AL010,AC009,AP024,AP004,2025-05-10 20:45:00,2025-05-10 20:51:00,6.0,Late Aircraft,Delayed,146,1125,296,208,106.0,22048,70.27027027027027,Spring
FL03301,2025-10-13,AL010,AC030,AP003,AP019,2025-10-13 22:45:00,2025-10-13 22:53:00,8.0,Technical,Delayed,588,6688,325,266,205.0,54530,81.84615384615384,Autumn
FL03302,2025-09-13,AL006,AC013,AP007,AP021,2025-09-13 05:45:00,2025-09-13 05:46:00,1.0,Air Traffic,Delayed,283,429,325,196,213.0,41748,60.30769230769231,Autumn
FL03303,2023-11-13,AL002,AC028,AP022,AP024,2023-11-13 12:00:00,2023-11-13 12:08:00,8.0,Technical,Delayed,165,7332,296,213,335.0,71355,71.95945945945947,Autumn
FL03304,2023-07-15,AL002,AC034,AP009,AP010,2023-07-15 18:30:00,2023-07-15 18:33:00,3.0,Crew,Delayed,337,4054,300,188,607.0,114116,62.66666666666667,Summer
FL03305,2023-10-20,AL007,AC022,AP020,AP002,2023-10-20 21:45:00,2023-10-21 00:14:00,149.0,Security,Severely Delayed,513,427,300,196,611.0,119756,65.33333333333333,Autumn
FL03306,2023-12-13,AL002,AC008,AP022,AP024,2023-12-13 21:00:00,2023-12-13 21:13:00,13.0,Weather,Delayed,124,7184,300,216,459.0,99144,72.0,Winter
FL03307,2024-09-07,AL001,AC010,AP002,AP026,2024-09-07 14:00:00,2024-09-07 14:10:00,10.0,Weather,Delayed,219,6702,396,307,162.0,49734,77.52525252525253,Autumn
FL03308,2024-05-29,AL002,AC030,AP017,AP009,2024-05-29 10:15:00,2024-05-29 10:30:00,15.0,Security,Delayed,373,3948,325,240,238.0,57120,73.84615384615385,Spring
FL03309,2024-02-15,AL007,AC027,AP010,AP019,2024-02-15 19:00:00,2024-02-15 19:14:00,14.0,Weather,Delayed,102,7348,325,321,339.0,108819,98.76923076923076,Winter
FL03310,2024-02-11,AL002,AC033,AP008,AP022,2024-02-11 21:45:00,2024-02-11 22:38:00,53.0,Air Traffic,Delayed,364,5745,220,172,417.0,71724,78.18181818181819,Winter
FL03311,2025-10-06,AL004,AC038,AP025,AP009,2025-10-06 10:30:00,2025-10-06 13:00:00,150.0,Security,Severely Delayed,347,3731,189,167,233.0,38911,88.35978835978835,Autumn
FL03312,2023-07-14,AL003,AC037,AP001,AP022,2023-07-14 12:30:00,2023-07-14 12:36:00,6.0,Air Traffic,Delayed,320,380,220,139,246.0,34194,63.18181818181819,Summer
FL03313,2023-11-09,AL008,AC008,AP017,AP028,2023-11-09 19:45:00,2023-11-09 19:49:00,4.0,Technical,Delayed,280,8071,300,196,628.0,123088,65.33333333333333,Autumn
FL03314,2023-12-16,AL002,AC021,AP026,AP014,2023-12-16 05:30:00,2023-12-16 07:59:00,149.0,Security,Severely Delayed,411,2693,325,204,320.0,65280,62.76923076923077,Winter
FL03315,2025-06-22,AL003,AC015,AP019,AP001,2025-06-22 11:30:00,2025-06-22 11:36:00,6.0,Late Aircraft,Delayed,378,7136,396,367,494.0,181298,92.67676767676768,Summer
FL03316,2024-04-11,AL008,AC039,AP008,AP025,2024-04-11 07:45:00,2024-04-11 07:49:00,4.0,Technical,Delayed,115,5316,300,248,462.0,114576,82.66666666666667,Spring
FL03317,2024-05-07,AL004,AC034,AP008,AP025,2024-05-07 17:15:00,2024-05-07 17:23:00,8.0,Weather,Delayed,88,426,300,263,418.0,109934,87.66666666666667,Spring
FL03318,2023-03-13,AL006,AC009,AP013,AP005,2023-03-13 06:45:00,2023-03-13 06:57:00,12.0,Air Traffic,Delayed,477,2315,296,259,226.0,58534,87.5,Spring
FL03319,2025-07-20,AL009,AC015,AP025,AP007,2025-07-20 18:30:00,2025-07-20 21:21:00,171.0,Late Aircraft,Severely Delayed,370,3538,396,349,426.0,148674,88.13131313131312,Summer
FL03320,2023-11-15,AL001,AC009,AP006,AP017,2023-11-15 18:00:00,2023-11-15 18:05:00,5.0,Air Traffic,Delayed,77,3262,296,171,453.0,77463,57.770270270270274,Autumn
FL03321,2024-02-17,AL003,AC008,AP005,AP017,2024-02-17 12:45:00,2024-02-17 12:46:00,1.0,Weather,Delayed,660,1852,300,175,161.0,28175,58.333333333333336,Winter
FL03322,2023-08-06,AL005,AC021,AP013,AP012,2023-08-06 10:30:00,2023-08-06 11:26:00,56.0,Air Traffic,Delayed,170,1454,325,248,378.0,93744,76.3076923076923,Summer
FL03323,2023-04-18,AL007,AC020,AP017,AP018,2023-04-18 20:15:00,2023-04-18 20:20:00,5.0,Technical,Delayed,126,8285,396,257,624.0,160368,64.8989898989899,Spring
FL03324,2023-10-05,AL007,AC002,AP030,AP010,2023-10-05 15:45:00,2023-10-05 16:10:00,25.0,Technical,Delayed,298,1047,300,148,128.0,18944,49.333333333333336,Autumn
FL03325,2025-07-19,AL010,AC031,AP018,AP022,2025-07-19 08:15:00,2025-07-19 08:29:00,14.0,Security,Delayed,574,1848,300,208,326.0,67808,69.33333333333334,Summer
FL03326,2024-10-02,AL005,AC023,AP012,AP022,2024-10-02 15:15:00,2024-10-02 17:33:00,138.0,Air Traffic,Severely Delayed,627,5091,180,159,171.0,27189,88.33333333333333,Autumn
FL03327,2025-10-05,AL007,AC016,AP012,AP014,2025-10-05 20:45:00,2025-10-05 20:53:00,8.0,Weather,Delayed,164,4814,189,187,114.0,21318,98.94179894179894,Autumn
FL03328,2024-06-06,AL001,AC005,AP020,AP017,2024-06-06 18:45:00,2024-06-06 18:58:00,13.0,Technical,Delayed,648,4381,325,194,333.0,64602,59.692307692307686,Summer
FL03329,2025-12-25,AL003,AC012,AP012,AP007,2025-12-25 14:15:00,2025-12-25 14:19:00,4.0,Air Traffic,Delayed,418,3677,189,130,436.0,56680,68.78306878306879,Winter
FL03330,2024-05-22,AL008,AC038,AP022,AP019,2024-05-22 20:30:00,2024-05-22 20:43:00,13.0,Security,Delayed,188,4761,189,149,635.0,94615,78.83597883597884,Spring
FL03331,2023-07-11,AL003,AC030,AP003,AP012,2023-07-11 12:30:00,2023-07-11 14:24:00,114.0,Weather,Delayed,674,7912,325,246,514.0,126444,75.6923076923077,Summer
FL03332,2023-09-24,AL009,AC014,AP029,AP009,2023-09-24 05:15:00,2023-09-24 05:48:00,33.0,Security,Delayed,536,6567,325,221,179.0,39559,68.0,Autumn
FL03333,2024-01-28,AL002,AC009,AP013,AP026,2024-01-28 20:00:00,2024-01-28 20:09:00,9.0,Security,Delayed,626,7321,296,225,362.0,143775,76.01351351351352,Winter
FL03334,2023-05-10,AL004,AC022,AP030,AP009,2023-05-10 18:00:00,2023-05-10 18:00:00,0.0,No Delay,On Time,463,5252,300,208,316.0,65728,69.33333333333334,Spring
FL03335,2025-10-11,AL001,AC022,AP013,AP023,2025-10-11 13:15:00,2025-10-11 13:25:00,10.0,Weather,Delayed,579,4102,300,217,280.0,60760,72.33333333333334,Autumn
